"","n","mu_pop","method","powerSS11","powerSS12","powerSSR11","powerSSR12","powerNS11","powerNS12","costSS11","costSS12","costSSR11","costSSR12","costNS11","costNS12","costSS11_Q025","costSS12_Q025","costSSR11_Q025","costSSR12_Q025","costNS11_Q025","costNS12_Q025","costSS11_Q975","costSS12_Q975","costSSR11_Q975","costSSR12_Q975","costNS11_Q975","costNS12_Q975","missSS11","missSS12","missSSR11","missSSR12","missNS11","missNS12"
"107",180,124.7,"MF",0.544,0.654,0.652,0.665,0.665,0.681,1351,2047.04,1652.6,1974.8,1558.8,1758.6,1326.04,1931.255,1602.68,1785.56,1558.8,1758.6,1369.772,2064.12,1690.144,2015.593,1558.8,1758.6,0,0,0,0,0,0
"108",180,124.7,"FP",0.003,0.048,0.604,0.618,0.627,0.65,1059.8,1924.8,1172.8,1359.8,1623.6,2080.8,1032.68,1746.9,1118.56,1293.08,1623.6,2080.8,1086.92,1967.7,1227.04,1426.52,1623.6,2080.8,0,0,0,0,0,0
"109",190,2.8,"KK",0,0,0.486,0.503,0.601,0.631,808.52,1001.76,843.44,845.96,1277.2,1438.8,794.94,980.96,720.08,723.02,1277.2,1438.8,824.04,1024.692,874.48,878.12,1277.2,1438.8,0,0,0.026,0.026,0,0
"110",190,2.8,"MF",0.001,0.008,0.558,0.585,0.628,0.623,1005.92,1410.24,1076.64,1088.88,1600.4,1803.8,985.12,1248.4,1035.04,1043.68,1600.4,1803.8,1026.72,1439.52,1118.24,1134.08,1600.4,1803.8,0,0,0,0,0,0
"111",190,2.8,"FP",0.002,0.002,0.001,0.001,0.417,0.448,1108.92,1585.2,978.44,980.52,1803.8,2406.4,969.4,1575.3,969.4,969.4,1398.8,1596.4,1117.96,1601.7,1117.96,1121.08,1803.8,2406.4,0.087,0.006,0.958,0.958,0.087,0.087
"112",190,12.9499,"KK",0.01,0.043,0.603,0.615,0.639,0.657,885.15,1244.92,996.7,1004.75,1277.2,1438.8,864.7315,1217.88,955.863,962.4395,1277.2,1438.8,909.4,1269.88,1045.2,1190,1277.2,1438.8,0,0,0,0,0,0
"113",190,12.9499,"MF",0.067,0.239,0.609,0.619,0.666,0.679,1105.76,1681.88,1276.32,1440.84,1600.4,1803.8,1078.72,1512.72,1222.24,1382.08,1600.4,1803.8,1265.72,1713.6,1461.24,1495.08,1600.4,1803.8,0,0,0,0,0,0
"114",190,12.9499,"FP",0.002,0,0.181,0.158,0.576,0.58,1127,1631.4,1140.56,1148.88,1803.8,2406.4,1113.44,1608.3,992,997.2,1803.8,2406.4,1140.56,1657.8,1176.72,1193.36,1803.8,2406.4,0,0,0.384,0.384,0,0
"115",190,49.7,"KK",0.181,0.429,0.681,0.687,0.705,0.726,985.06,1481.84,1196.52,1346.78,1277.2,1438.8,959.84,1321.88,1146.08,1294.52,1277.2,1438.8,1012.22,1508.88,1250.84,1403.06,1277.2,1438.8,0,0,0,0,0,0
"116",190,49.7,"MF",0.38,0.588,0.663,0.681,0.675,0.687,1336.44,2049.48,1602.68,1783.76,1600.4,1803.8,1309.4,1887.64,1548.6,1725,1600.4,1803.8,1361.4,2073.88,1652.6,1838,1600.4,1803.8,0,0,0,0,0,0
"117",190,49.7,"FP",0.001,0.002,0.537,0.563,0.602,0.632,1169.94,1868.7,1235.48,1265.64,1803.8,2406.4,1149.6,1690.8,1194.8,1215.6,1803.8,2406.4,1194.8,1908.3825,1285.2,1461.8,1803.8,2406.4,0,0,0.001,0.001,0,0
"118",190,124.7,"KK",0.537,0.654,0.741,0.733,0.737,0.745,1180.2,1668.84,1451.8,1606.4,1277.2,1438.8,1156.92,1645.96,1405.24,1427.18,1277.2,1438.8,1203.48,1687.56,1498.36,1654.64,1277.2,1438.8,0,0,0,0,0,0
"119",190,124.7,"MF",0.516,0.659,0.641,0.676,0.661,0.677,1388.44,2093.4,1706.68,2031.76,1600.4,1938.8,1365.56,2071.44,1660.92,1982.04,1600.4,1938.8,1409.24,2110.48,1748.28,2076.96,1600.4,1938.8,0,0,0,0,0,0
"120",190,124.7,"FP",0.006,0.046,0.591,0.616,0.66,0.683,1224.18,2106,1343.96,1534.08,1803.8,2406.4,1197.06,1928.1,1289.72,1467.36,1803.8,2406.4,1251.3,2152.2,1398.2,1600.8,1803.8,2406.4,0,0,0,0,0,0
"121",200,2.8,"KK",0,0.001,0.489,0.516,0.571,0.596,831.8,1161.72,866.72,869.38,1316,1479,816.28,1140.92,731.72,734.38,1316,1479,847.3685,1186.68,901.737,905.6605,1316,1479,0,0,0.034,0.034,0,0
"122",200,2.8,"MF",0.002,0.005,0.559,0.559,0.59,0.612,1030.88,1576.96,1105.76,1118.72,1642,1984,1010.08,1412.68,1064.16,1073.52,1642,1984,1055.84,1608.68,1155.68,1172.96,1642,1984,0,0,0,0,0,0
"123",200,2.8,"FP",0.005,0.005,0.005,0,0.446,0.481,1131.52,1621.5,1001.04,1003.12,1984,2462,992,1608.3,992,992,1444,1652,1140.56,1634.7,1140.56,1143.68,1984,2462,0.082,0.01,0.939,0.939,0.082,0.082
"124",200,12.9499,"KK",0.001,0.024,0.618,0.642,0.659,0.699,911.34,1409.04,1029.68,1038.22,1316,1479,886.12,1379.92,979.24,985.96,1316,1479,934.62,1436.08,1076.24,1221.46,1316,1479,0,0,0,0,0,0
"125",200,12.9499,"MF",0.055,0.205,0.62,0.647,0.648,0.684,1134.88,1855.92,1313.76,1479.72,1642,1984,1107.84,1819.32,1259.68,1420.96,1642,1984,1296.92,1887.64,1502.84,1673.48,1642,1984,0,0,0,0,0,0
"126",200,12.9499,"FP",0.001,0,0.227,0.216,0.542,0.559,1149.6,1667.7,1163.16,1171.48,1984,2462,1138.2435,1641.3,1014.6,1019.8,1984,2462,1163.2165,1694.1,1199.32,1215.96,1984,2462,0,0,0.348,0.348,0,0
"127",200,49.7,"KK",0.19,0.424,0.686,0.702,0.715,0.729,1014.16,1652.2,1235.32,1386.28,1316,1614,988.94,1488.08,1184.88,1334.02,1316,1614,1041.32,1679.24,1289.64,1442.56,1316,1614,0,0,0,0,0,0
"128",200,49.7,"MF",0.37,0.544,0.654,0.674,0.658,0.673,1371.8,2095.84,1652.6,1836.2,1642,1984,1346.788,2066.499,1602.576,1781.847,1642,1984,1396.76,2120.301,1702.52,2025.44,1642,1984,0,0,0,0,0,0
"129",200,49.7,"FP",0.001,0.003,0.554,0.569,0.636,0.646,1194.8,1908.3,1262.6,1293.8,1984,2462,1174.4035,1865.4,1217.4,1238.2,1984,2462,1219.66,1947.9,1312.32,1489.96,1984,2462,0,0,0.001,0.001,0,0
"130",200,124.7,"KK",0.511,0.658,0.734,0.735,0.759,0.761,1215.12,1706.28,1502.24,1657.96,1316,1614,1191.84,1683.4,1455.68,1609.72,1316,1614,1236.46,1725.052,1544.92,1702.18,1316,1614,0,0,0,0,0,0
"131",200,124.7,"MF",0.529,0.66,0.659,0.71,0.652,0.68,1425.88,2139.76,1760.76,2088.72,1642,1984,1400.92,2117.8,1710.84,2034.48,1642,1984,1581.68,2294.28,1937.36,2133.92,1642,1984,0,0,0,0,0,0
"132",200,124.7,"FP",0.007,0.038,0.605,0.646,0.62,0.661,1253.56,2152.2,1380.12,1573.36,1984,2462,1226.44,1974.3,1325.88,1506.64,1984,2462,1415.68,2198.4,1569.36,1640.08,1984,2462,0,0,0,0,0,0
"133",210,2.8,"KK",0,0,0.488,0.516,0.563,0.596,853.14,1186.68,893.88,896.82,1354.8,1654.2,837.62,1163.8,851.2,852.6,1354.8,1654.2,868.66,1209.56,924.92,928.98,1354.8,1654.2,0,0,0.022,0.022,0,0
"134",210,2.8,"MF",0.002,0.004,0.548,0.571,0.597,0.649,1055.84,1608.68,1134.88,1148.56,1683.6,2029.2,1035.04,1579.4,1093.28,1103.36,1683.6,2029.2,1078.72,1640.4,1180.64,1198.28,1683.6,2029.2,0,0,0,0,0,0
"135",210,2.8,"FP",0.005,0.001,0.003,0.001,0.422,0.449,1156.38,1654.5,1028.16,1031.28,2029.2,2517.6,1014.6,1641.3,1014.6,1014.6,1489.2,1707.6,1163.16,1671,1167.68,1171.84,2029.2,2517.6,0.066,0.006,0.938,0.938,0.066,0.066
"136",210,12.9499,"KK",0.003,0.033,0.627,0.642,0.69,0.681,934.62,1438.16,1056.84,1065.66,1354.8,1654.2,911.2915,1409.04,1010.183,1017.3195,1354.8,1654.2,961.78,1467.28,1111.16,1256.94,1354.8,1654.2,0,0,0,0,0,0
"137",210,12.9499,"MF",0.06,0.229,0.627,0.645,0.665,0.686,1164,1892.52,1351.2,1518.6,1683.6,2029.2,1136.908,1863.24,1297.016,1459.727,1683.6,2029.2,1330.2,1929.12,1548.6,1721.4,1683.6,2029.2,0,0,0,0,0,0
"138",210,12.9499,"FP",0,0,0.244,0.211,0.563,0.576,1172.2,1704,1190.28,1199.64,2029.2,2517.6,1160.9,1677.6,1037.2,1042.4,2029.2,2517.6,1188.02,1733.7,1226.44,1244.12,2029.2,2517.6,0,0,0.361,0.361,0,0
"139",210,49.7,"KK",0.161,0.426,0.696,0.705,0.738,0.754,1045.2,1687.56,1278,1429.8,1354.8,1654.2,1018.04,1660.468,1223.68,1373.52,1354.8,1654.2,1205.42,1714.6,1463.44,1617.06,1354.8,1654.2,0,0,0,0,0,0
"140",210,49.7,"MF",0.36,0.578,0.684,0.71,0.677,0.698,1405.08,2137.32,1698.36,1884.12,1683.6,2029.2,1375.96,2108.04,1640.12,1820.84,1683.6,2029.2,1434.2,2161.781,1756.6,2082.4,1683.6,2029.2,0,0,0,0,0,0
"141",210,49.7,"FP",0,0.003,0.577,0.592,0.604,0.621,1221.92,1951.2,1294.24,1327.52,2029.2,2517.6,1201.58,1908.3,1253.56,1277.48,2029.2,2517.6,1244.52,1990.8,1339.44,1518.12,2029.2,2517.6,0,0,0,0,0,0
"142",210,124.7,"KK",0.501,0.652,0.734,0.748,0.754,0.753,1248.1,1745.8,1548.8,1705.5,1354.8,1654.2,1224.82,1720.84,1502.24,1657.26,1354.8,1654.2,1271.38,1766.6,1595.36,1753.74,1354.8,1654.2,0,0,0,0,0,0
"143",210,124.7,"MF",0.565,0.675,0.686,0.709,0.68,0.717,1461.24,2318.68,1810.68,2141.16,1683.6,2029.2,1438.36,2161.72,1764.92,2091.44,1683.6,2029.2,1621.2,2340.64,1995.6,2195.4,1683.6,2029.2,0,0,0,0,0,0
"144",210,124.7,"FP",0.009,0.041,0.586,0.609,0.661,0.688,1282.94,2198.4,1416.28,1612.64,2029.2,2517.6,1251.3,2017.2,1353,1534.8,2029.2,2517.6,1447.32,2247.9,1610.04,1684.92,2029.2,2517.6,0,0,0,0,0,0
"145",220,2.8,"KK",0,0,0.475,0.498,0.568,0.599,872.54,1209.56,913.28,916.22,1393.6,1694.4,858.96,1188.76,878.36,880.04,1393.6,1694.4,891.94,1234.52,952.08,956.42,1393.6,1694.4,0,0,0.012,0.012,0,0
"146",220,2.8,"MF",0,0.002,0.562,0.594,0.619,0.657,1080.8,1640.4,1164,1178.4,1725.2,2074.4,1057.92,1611.059,1118.24,1128.68,1725.2,2074.4,1105.76,1674.56,1213.92,1367.64,1725.2,2074.4,0,0,0,0,0,0
"147",220,2.8,"FP",0.002,0.004,0.005,0.002,0.418,0.451,1178.98,1687.5,1050.76,1053.88,2074.4,2573.2,1037.2,1674.3,1037.2,1037.2,1534.4,1763.2,1185.76,1704,1190.28,1194.44,2074.4,2573.2,0.077,0.001,0.938,0.938,0.077,0.077
"148",220,12.9499,"KK",0,0.028,0.609,0.614,0.667,0.675,959.84,1467.28,1087.88,1097.12,1393.6,1694.4,936.56,1440.24,1041.32,1048.88,1393.6,1694.4,985.06,1498.48,1138.32,1284.38,1393.6,1694.4,0,0,0,0,0,0
"149",220,12.9499,"MF",0.037,0.205,0.62,0.644,0.681,0.717,1330.2,1931.56,1527.8,1562,1725.2,2074.4,1164,1897.4,1330.4,1494.2,1725.2,2074.4,1361.4,1970.6,1590.2,1764.8,1725.2,2074.4,0,0,0,0,0,0
"150",220,12.9499,"FP",0,0,0.235,0.206,0.558,0.58,1197.06,1740.3,1212.88,1222.24,2074.4,2573.2,1183.5,1713.9,1064.32,1070.56,2074.4,2573.2,1212.88,1770,1249.153,1266.859,2074.4,2573.2,0,0,0.351,0.351,0,0
"151",220,49.7,"KK",0.158,0.41,0.697,0.701,0.717,0.732,1076.24,1722.92,1320.68,1473.32,1393.6,1694.4,1049.08,1695.88,1266.36,1417.04,1393.6,1694.4,1238.4,1749.96,1510,1664.6,1393.6,1694.4,0,0,0,0,0,0
"152",220,49.7,"MF",0.407,0.59,0.673,0.703,0.708,0.718,1440.44,2181.24,1748.28,2071.56,1725.2,2074.4,1413.348,2151.96,1694.096,1877.687,1725.2,2074.4,1469.612,2208.141,1806.624,2134.953,1725.2,2074.4,0,0,0,0,0,0
"153",220,49.7,"FP",0.001,0.002,0.562,0.585,0.615,0.643,1246.78,1990.8,1321.36,1355.68,2074.4,2573.2,1226.44,1951.2,1280.68,1305.64,2074.4,2573.2,1273.9,2037,1375.6,1557.4,2074.4,2573.2,0,0,0,0,0,0
"154",220,124.7,"KK",0.515,0.694,0.765,0.779,0.784,0.797,1281.08,1783.24,1595.36,1753.04,1393.6,1694.4,1253.92,1758.28,1541.04,1696.76,1393.6,1694.4,1306.3,1939.04,1645.8,1805.3,1393.6,1694.4,0,0,0,0,0,0
"155",220,124.7,"MF",0.529,0.668,0.664,0.678,0.676,0.688,1635.76,2369.92,2003.92,2202.64,1725.2,2074.4,1473.72,2343.08,1814.84,2143.88,1725.2,2074.4,1660.72,2519.56,2053.84,2391.88,1725.2,2074.4,0,0,0,0,0,0
"156",220,124.7,"FP",0.007,0.032,0.568,0.609,0.632,0.654,1310.06,2247.9,1447.92,1646.36,2074.4,2573.2,1280.68,2198.4,1389.16,1574.08,2074.4,2573.2,1476.7565,2294.1,1646.313,1727.714,2074.4,2573.2,0,0,0,0,0,0
"157",230,2.8,"KK",0,0,0.51,0.539,0.57,0.613,893.88,1234.52,936.56,939.64,1432.4,1734.6,878.36,1211.64,897.76,899.44,1432.4,1734.6,911.34,1259.48,971.48,975.82,1432.4,1734.6,0,0,0.017,0.017,0,0
"158",230,2.8,"MF",0,0.002,0.535,0.559,0.593,0.627,1103.68,1672.12,1188.96,1203.72,1766.8,2119.6,1082.88,1640.4,1147.36,1158.52,1766.8,2119.6,1128.64,1703.84,1238.88,1392.96,1766.8,2119.6,0,0,0,0,0,0
"159",230,2.8,"FP",0.002,0.003,0.004,0,0.457,0.497,1201.58,1855.5,1073.36,1076.48,2119.6,2763.8,1059.8,1845.6,1059.8,1059.8,1579.6,1818.8,1208.36,1872,1212.88,1217.04,2119.6,2763.8,0.065,0.002,0.929,0.929,0.065,0.065
"160",230,12.9499,"KK",0,0.022,0.611,0.627,0.671,0.689,987,1496.4,1122.8,1267.6,1432.4,1734.6,959.84,1467.228,1068.48,1076.32,1432.4,1734.6,1014.16,1527.6,1177.12,1323.88,1432.4,1734.6,0,0,0,0,0,0
"161",230,12.9499,"MF",0.04,0.198,0.637,0.659,0.68,0.705,1359.32,1970.6,1565.24,1735.88,1766.8,2119.6,1193.12,1933.939,1367.84,1533.08,1766.8,2119.6,1388.44,2144.64,1623.48,1799.16,1766.8,2119.6,0,0,0,0,0,0
"162",230,12.9499,"FP",0,0,0.253,0.233,0.555,0.576,1221.92,1911.6,1240,1250.4,2119.6,2763.8,1208.36,1885.2,1086.92,1093.16,2119.6,2763.8,1237.74,1941.3,1280.68,1300.44,2119.6,2763.8,0,0,0.319,0.319,0,0
"163",230,49.7,"KK",0.161,0.443,0.697,0.709,0.744,0.752,1240.34,1758.28,1494.48,1516.84,1432.4,1734.6,1078.18,1731.24,1305.16,1456.54,1432.4,1734.6,1269.44,1787.4,1552.68,1708.12,1432.4,1734.6,0,0,0,0,0,0
"164",230,49.7,"MF",0.393,0.593,0.676,0.687,0.71,0.717,1475.8,2227.6,1798.2,2124,1766.8,2119.6,1448.76,2195.88,1744.12,1930.24,1766.8,2119.6,1504.92,2389.44,1856.44,2187.28,1766.8,2119.6,0,0,0,0,0,0
"165",230,49.7,"FP",0,0,0.549,0.582,0.606,0.626,1273.9,2168.7,1353,1389.4,2119.6,2763.8,1251.3,2129.1,1307.8,1333.8,2119.6,2763.8,1298.8165,2208.3,1402.833,1585.699,2119.6,2763.8,0,0,0,0,0,0
"166",230,124.7,"KK",0.496,0.649,0.733,0.728,0.75,0.769,1316,1820.68,1645.8,1804.6,1432.4,1734.6,1286.9,1795.72,1587.6,1744.3,1432.4,1734.6,1339.28,1976.532,1692.36,1852.84,1432.4,1734.6,0,0,0,0,0,0
"167",230,124.7,"MF",0.57,0.693,0.699,0.723,0.701,0.71,1673.2,2546.4,2058,2394.6,1766.8,2119.6,1646.16,2522,2003.92,2200.84,1766.8,2119.6,1698.16,2568.36,2107.92,2448.84,1766.8,2254.6,0,0,0,0,0,0
"168",230,124.7,"FP",0.005,0.028,0.575,0.605,0.643,0.648,1341.7,2429.1,1488.6,1691.2,2119.6,2763.8,1310.06,2382.9,1425.32,1613.36,2119.6,2763.8,1506.08,2478.6,1682.36,1898.48,2119.6,2763.8,0,0,0,0,0,0
"169",240,2.8,"KK",0,0,0.526,0.537,0.623,0.616,917.16,1259.48,963.72,967.08,1471.2,1774.8,899.7,1234.52,924.92,926.88,1471.2,1774.8,934.62,1284.492,998.64,1003.26,1471.2,1774.8,0,0,0.009,0.009,0,0
"170",240,2.8,"MF",0.001,0,0.554,0.579,0.612,0.647,1128.64,1703.84,1218.08,1233.56,1808.4,2164.8,1105.76,1669.68,1172.32,1183.84,1808.4,2164.8,1155.68,1738,1272.16,1427.32,1808.4,2164.8,0,0,0,0,0,0
"171",240,2.8,"FP",0,0.002,0.006,0.004,0.449,0.5,1224.18,1888.5,1095.96,1099.08,2164.8,2819.4,1082.4,1878.6,1082.4,1082.4,1624.8,1874.4,1233.22,1908.3,1235.593,1239.779,2164.8,2819.4,0.068,0.003,0.927,0.927,0.068,0.068
"172",240,12.9499,"KK",0.001,0.02,0.592,0.632,0.669,0.699,1012.22,1527.6,1153.84,1299.06,1471.2,1774.8,987,1498.428,1103.4,1111.8,1471.2,1774.8,1041.32,1560.88,1212.04,1359.36,1471.2,1774.8,0,0,0,0,0,0
"173",240,12.9499,"MF",0.038,0.185,0.629,0.658,0.653,0.688,1388.44,2009.64,1602.68,1774.76,1808.4,2164.8,1222.24,1973.04,1405.28,1571.96,1808.4,2164.8,1421.72,2178.8,1669.24,1847.08,1808.4,2164.8,0,0,0,0,0,0
"174",240,12.9499,"FP",0,0,0.27,0.239,0.561,0.606,1244.52,1947.9,1267.12,1278.56,2164.8,2819.4,1230.96,1918.2,1109.52,1115.76,2164.8,2819.4,1260.34,1974.3,1303.28,1323.04,2164.8,2819.4,0,0,0.301,0.301,0,0
"175",240,49.7,"KK",0.171,0.418,0.725,0.737,0.726,0.732,1271.38,1793.64,1537.16,1691.34,1471.2,1774.8,1107.28,1762.44,1343.96,1496.04,1471.2,1774.8,1298.54,1820.68,1591.48,1747.62,1471.2,1774.8,0,0,0,0,0,0
"176",240,49.7,"MF",0.33,0.578,0.701,0.71,0.682,0.696,1511.16,2539.08,1848.12,2176.44,1808.4,2164.8,1479.96,2374.8,1785.72,2108.64,1808.4,2164.8,1540.28,2568.36,1906.36,2239.72,1808.4,2299.8,0,0,0,0,0,0
"177",240,49.7,"FP",0,0.001,0.563,0.573,0.6,0.63,1298.76,2208.3,1380.12,1417.56,2164.8,2819.4,1273.9,2165.4,1330.4,1356.4,2164.8,2819.4,1325.88,2254.5,1434.36,1619.28,2164.8,2819.4,0,0,0,0,0,0
"178",240,124.7,"KK",0.486,0.68,0.747,0.753,0.783,0.793,1348.01,1993.12,1690.42,1850.13,1471.2,1774.8,1319.88,1835.24,1634.16,1791.84,1471.2,1774.8,1374.2,2016,1742.8,1904.4,1471.2,1774.8,0,0,0,0,0,0
"179",240,124.7,"MF",0.568,0.694,0.693,0.715,0.706,0.722,1710.64,2592.76,2112.08,2451.56,1808.4,2299.8,1685.68,2570.8,2062.16,2262.32,1808.4,2299.8,1737.68,2614.72,2166.16,2510.32,1808.4,2299.8,0,0,0,0,0,0
"180",240,124.7,"FP",0.004,0.032,0.59,0.613,0.624,0.656,1503.82,2478.6,1655.24,1724.92,2164.8,2819.4,1339.44,2429.1,1461.48,1652.64,2164.8,2819.4,1533.2565,2659.8,1714.113,1932.339,2164.8,2819.4,0,0,0,0,0,0
"181",250,2.8,"KK",0,0,0.501,0.529,0.566,0.609,936.56,1284.44,983.12,986.48,1510,1815,921.04,1261.56,948.2,950.3,1510,1815,955.96,1307.32,1021.92,1026.68,1510,1815,0,0,0.008,0.008,0,0
"182",250,2.8,"MF",0,0.002,0.585,0.602,0.615,0.647,1153.6,1870.56,1247.2,1263.4,1850,2345,1130.72,1838.84,1201.44,1213.68,1850,2345,1180.64,1907.16,1301.28,1457.16,1850,2345,0,0,0,0,0,0
"183",250,2.8,"FP",0.005,0.003,0.005,0.002,0.444,0.481,1246.78,1924.8,1118.56,1121.68,2210,2875,1105,1911.6,1105,1105,1670,1930,1255.82,1941.3,1258.08,1262.24,2210,2875,0.043,0.001,0.936,0.936,0.043,0.043
"184",250,12.9499,"KK",0.002,0.027,0.633,0.657,0.695,0.706,1037.44,1558.8,1184.88,1330.52,1510,1815,1010.28,1527.6,1130.56,1139.24,1510,1815,1064.6,1590,1239.2,1386.8,1510,1815,0,0,0,0,0,0
"185",250,12.9499,"MF",0.037,0.208,0.638,0.659,0.698,0.702,1419.64,2183.68,1644.28,1818.16,1850,2345,1388.44,2147.019,1581.88,1615.36,1850,2345,1450.84,2355.28,1706.68,1885.96,1850,2345,0,0,0,0,0,0
"186",250,12.9499,"FP",0,0,0.279,0.255,0.56,0.58,1267.12,1984.2,1289.72,1301.16,2210,2875,1253.56,1954.5,1136.64,1143.92,2210,2875,1285.2,2010.6,1325.993,1345.779,2210,2875,0,0,0.301,0.301,0,0
"187",250,49.7,"KK",0.163,0.409,0.695,0.7,0.747,0.768,1302.42,1829,1579.84,1734.86,1510,1815,1136.38,1799.88,1382.76,1535.54,1510,1815,1335.4,1860.2,1645.8,1803.2,1510,1815,0,0,0,0,0,0
"188",250,49.7,"MF",0.361,0.607,0.687,0.696,0.727,0.733,1544.44,2583,1893.88,2224.36,1850,2345,1515.32,2418.72,1835.64,2161.08,1850,2345,1708.56,2612.28,2087.12,2287.64,1850,2345,0,0,0,0,0,0
"189",250,49.7,"FP",0,0.001,0.539,0.552,0.6,0.647,1325.88,2247.9,1411.76,1586.28,2210,2875,1303.28,2208.2175,1366.56,1395.68,2210,2875,1355.26,2432.4,1470.52,1658.56,2210,2875,0,0,0,0,0,0
"190",250,124.7,"KK",0.502,0.673,0.753,0.763,0.773,0.773,1516.96,2159.32,1873.92,2034.68,1645,1950,1489.8,2005.6,1819.6,1978.4,1645,1950,1542.18,2188.44,1924.36,2221.94,1645,1950,0,0,0,0,0,0
"191",250,124.7,"MF",0.57,0.691,0.69,0.689,0.719,0.731,1883.08,2639.12,2301.16,2643.52,1985,2480,1845.64,2612.28,2226.28,2562.16,1985,2480,1905.96,2796.08,2346.92,2693.24,1985,2480,0,0,0,0,0,0
"192",250,124.7,"FP",0.004,0.027,0.613,0.616,0.667,0.693,1537.72,2524.8,1700.44,1786.44,2210,2875,1366.56,2472,1493.12,1686.36,2210,2875,1699.84,2709.3,1889.68,2112.04,2345,3010,0,0,0,0,0,0
"193",260,2.8,"KK",0,0,0.528,0.526,0.598,0.637,1092.9,1309.4,1141.4,1144.9,1683.8,1990.2,1075.44,1284.44,1106.383,1108.6195,1683.8,1990.2,1110.36,1330.252,1176.32,1181.08,1683.8,1990.2,0,0,0.012,0.012,0,0
"194",260,2.8,"MF",0,0.001,0.588,0.597,0.63,0.668,1178.56,1902.28,1276.32,1293.24,1891.6,2390.2,1153.6,1868.12,1226.4,1239,1891.6,2390.2,1207.68,1936.44,1334.56,1491.52,1891.6,2390.2,0,0,0,0,0,0
"195",260,2.8,"FP",0.001,0.003,0.007,0.002,0.472,0.486,1404.38,2092.8,1276.16,1279.28,2390.2,3065.6,1262.6,2079.6,1262.6,1262.6,1850.2,2120.6,1413.42,2112.6,1420.2,1425.4,2390.2,3065.6,0.034,0.001,0.912,0.912,0.034,0.034
"196",260,12.9499,"KK",0.002,0.022,0.617,0.651,0.645,0.693,1197.66,1590,1350.92,1496.98,1683.8,1990.2,1170.4515,1556.72,1296.503,1305.5995,1683.8,1990.2,1226.76,1621.252,1409.12,1557.28,1683.8,1990.2,0,0,0,0,0,0
"197",260,12.9499,"MF",0.031,0.198,0.649,0.672,0.671,0.699,1448.76,2357.72,1681.72,1857.04,1891.6,2390.2,1415.48,2183.68,1615.16,1649.72,1891.6,2390.2,1482.04,2396.76,1748.28,1929.36,1891.6,2390.2,0,0,0,0,0,0
"198",260,12.9499,"FP",0,0,0.309,0.29,0.575,0.6,1426.98,2152.2,1451.84,1464.32,2390.2,3065.6,1413.42,2125.8,1298.76,1307.08,2390.2,3065.6,1442.8,2181.9,1488,1508.8,2390.2,3065.6,0,0,0.273,0.273,0,0
"199",260,49.7,"KK",0.137,0.409,0.716,0.721,0.741,0.76,1467.49,1999.36,1755.58,1911.37,1683.8,1990.2,1298.54,1966.08,1552.68,1706.02,1683.8,1990.2,1497.56,2028.48,1815.72,1973.68,1683.8,1990.2,0,0,0,0,0,0
"200",260,49.7,"MF",0.32,0.561,0.648,0.674,0.685,0.71,1712.72,2626.92,2074.64,2407.28,2026.6,2525.2,1552.708,2597.579,1889.616,2217.927,1891.6,2390.2,1881,2656.2,2276.2,2479.6,2026.6,2525.2,0,0,0,0,0,0
"201",260,49.7,"FP",0.001,0,0.526,0.549,0.639,0.649,1485.74,2425.8,1573.88,1749.44,2390.2,3065.6,1463.14,2382.9,1528.68,1558.84,2390.2,3065.6,1515.12,2610.3,1632.64,1821.72,2390.2,3065.6,0,0,0,0,0,0
"202",260,124.7,"KK",0.48,0.662,0.738,0.748,0.749,0.765,1551.88,2205.08,1924.36,2090.26,1818.8,2125.2,1522.78,2178.04,1866.16,2025.94,1683.8,1990.2,1577.1,2227.96,1974.8,2273.5,1818.8,2125.2,0,0,0,0,0,0
"203",260,124.7,"MF",0.526,0.642,0.671,0.69,0.68,0.694,1920.52,2820.48,2355.24,2700.48,2161.6,2525.2,1893.48,2661.08,2301.16,2641.72,2026.6,2525.2,1945.48,2842.44,2405.16,2754.72,2161.6,2525.2,0,0,0,0,0,0
"204",260,124.7,"FP",0.004,0.024,0.59,0.609,0.667,0.689,1695.32,2702.7,1858.04,1932.92,2390.2,3065.6,1528.68,2653.2,1659.76,1855.08,2390.2,3065.6,1731.48,2890.5,1930.36,2156.88,2390.2,3065.6,0,0,0,0,0,0
"205",270,2.8,"KK",0,0,0.48,0.507,0.607,0.639,1114.24,1467.28,1164.68,1168.32,1857.6,2165.4,1096.78,1442.32,1129.76,1132.14,1857.6,2030.4,1133.64,1492.24,1203.48,1208.52,1857.6,2165.4,0,0,0.004,0.004,0,0
"206",270,2.8,"MF",0,0.001,0.574,0.596,0.615,0.646,1203.52,1934,1305.44,1323.08,1933.2,2435.4,1180.64,1899.84,1259.68,1273.36,1933.2,2435.4,1230.612,1970.6,1359.624,1516.953,1933.2,2435.4,0,0,0,0,0,0
"207",270,2.8,"FP",0.002,0.002,0.006,0.002,0.525,0.55,1426.98,2125.8,1298.76,1301.88,2570.4,3256.2,1285.2,2112.6,1285.2,1285.2,1895.4,2176.2,1436.02,2145.6,1442.8,1448,2570.4,3256.2,0.031,0.003,0.922,0.922,0.031,0.031
